"TARGET URL: https://www.yellowpageskenya.com/business-category/Contractors-Engineering,%20General"
Carolina for Kibera,N/A,N/A
Central Organization of Trade Unions (Kenya),info@ukcs.or.ke,0722225908
Color Line Printers,N/A,0712395856
Defence Forces Canteen Organization Ltd,info@defco.or.ke,0733333360
Desert Locust Control Organization for Eastern Africa,N/A,N/A
Devoted Indigenous Christian Organization (DICO),dchristianorganization@yahoo.com,0734505637
Donoko Outreach Organisation,N/A,N/A
East African Nature & Science Organization,ceo@eanso.org,0700562111
Fair Trade Organization of Kenya,N/A,N/A
Family Empowerment & Relief Organization,N/A,N/A
Food & Agriculture Organisation of the United Nations,N/A,N/A
Gender For Empowerment of Sudan Organization,N/A,N/A
Hijira Organization For Welfare & Development,N/A,N/A
International Civil Aviation Organization (ICAO),N/A,N/A
International Development Law Organization,N/A,N/A
International Organization for Migration (I O M),N/A,N/A
Kenya Water For Health Organization (KWAHO),N/A,N/A
Kenya Women Aids S Organization,N/A,N/A
Kenya Women Workers Organization,N/A,0722968996
Kenyan Paraplegic Organization,talk2us@mail.com,0725445927
Kolping Organization of Kenya,N/A,0705125168
Life Link Organisation,N/A,N/A
Living Testimony Organization,info.livingtestimony@gmail.com,0726360952
Maendeleo Ya Wanawake Organization,N/A,N/A
Mkenya Diaspora Organization,N/A,0722462015
Mother/Child AIDS Support Organization(MOCASO),N/A,N/A
National Organization of Peer Educators,N/A,0735089030
Non-Governmental Organisation Co-Ordination Board,N/A,N/A
Organization of African Instituted Churches,N/A,0728606613
Organization Of Eastern & Southern Africa Insurers,N/A,0722778795
PICO Eastern Africa,N/A,0717541222
Poverty Be History Organization,N/A,N/A
Regional Comm & Dev Organization,N/A,N/A
Relief Organization of East Africa,N/A,N/A
Relief Organization of Fazugli,N/A,N/A
"Resource Based Conflicts (RBC) Management Network, The",N/A,0715006666
Restoration of Eastern Common Wealth Organization,N/A,0770907755
Shelter Action Organization,N/A,N/A
SNV Netherlands Development Organization,kenya@snvworld.org,0725335640
Songa Mbele Women Organization,N/A,N/A
Sourcenet Development Organization,N/A,N/A
Stara Peace Women Organization,N/A,0716680072
Support Initiatives Programme Organization,brojohnopdivinemercy@yahoo.com,0722676176
The Kenya Network of Grassroots Organization,N/A,N/A
"United Nations Educational, Scientific & Cultural Organization (UNESCO)",N/A,N/A
"World Bank Group, The (IBRD, IFC, MIGA)",N/A,0730176000
World Meteorological Organisation,N/A,N/A
Home Based Care Project,N/A,N/A
Kenya Livestock Breeders Organization,N/A,0718202162
African Smile Organization,N/A,N/A
Agrosphere International Organization,N/A,N/A
Armed Forces Canteen Organization,N/A,N/A
Association of Clinial Home Based Care,achobec_kenya@yahoo.com,0720200920
Bungoma Organization For Empowerment Of Women (BOEW),N/A,0733516416
Comm Based Nuti Programe,N/A,N/A
Concern Kenya Organization,concernko@gmail.com,0733299785
Covenant Home Organization,N/A,N/A
Crossroad Life Promotion Organization,N/A,N/A
Destitute Mother Child Organization (DEMCO Kenya),N/A,0733503888
Dyslexia Organization,N/A,0722380952
Freedom From Addiction Organization (Alcohol & Drug Rehabilitation),freeaddorg@yahoo.com,0720277447
Goodwill Women Organization,goodwillwomen@yahoo.com,N/A
Impact Research & Development Organization,N/A,0727688550
Joyful Women Organization,N/A,0710826959
Kenya Projects Organization,infokenpro@gmail.com,0725788400
Living Positive Program,livingpositivekenya@gmail.com,0722620516
Reach Women & Youth Development Organization,cecomecentre@gmail.com,0722159457
Rural AIDS Prevention & Development Organization (RAPADO),rappcommunity@yahoo.com,0722832846
Shining Hope Organization,shininghopeforkenya@gmail.com,0722713470
Unity For Women Economical & Social Organization,uweso@ymail.com,N/A
Dairycom Kenya Ltd,N/A,N/A
Forward Investments Ltd,N/A,N/A
GE East Africa Services Ltd,N/A,0726908400
I & M Bank Ltd,N/A,0719088002
Kenya Commercial Bank Ltd,N/A,N/A
Microsoft East Africa Ltd,N/A,N/A
Taiwan Trade Centre,nairobi@taitra.org.tw,0729427879
3I Infotech (A) Ltd,N/A,0739403514
5th Avenue Beauty Shop,N/A,0722789295
"9 Months Fertility Clinic - IVF Center In Nairobi, Kenya",info@9months.co.ke,0768085229
A A R,N/A,0703063000
"A C K Guest House, The",anglicanghnbi@ackguesthouses.or.ke,0722453355
A C K Language & Orientation School,acklanguageschool@ackenya.org,0718233085
A C K St. Nicholas Development Centre,N/A,0739466882
A C O R D,N/A,N/A
A & K Global Health,N/A,0734652984
A. M. Kimani & Co. Advocates,amkimaniadvocates@gmail.com,0725577208
Abercrombie & Kent Global Health (K) Ltd,N/A,0706514359
Access Leo Burnett Ltd,N/A,0722204586
Ace medical services,N/A,0722618600
ACS Express,N/A,0733600944
"Adam, Dr H M",hmohamed3231@yahoo.com,0729713178
Adesina Ltd,dmurei@gmail.com,0722863658
Adroit Kenya Ltd,N/A,N/A
Aegis Construction Ltd,N/A,N/A
Aflink Advertising,aflink@gmail.com,0729444907
"Africa Leadership& Reconciliation Ministries,Inc",alarm@wananchi.com,N/A
Africa Point,N/A,0726610593
African Civil Society Organisations Platform For Principled Partnership,N/A,N/A
Aga Khan University Hospital,N/A,0731973824
Aga Khan University Hospital Diagnostic Centre,N/A,N/A
Agile Global Health,N/A,0735830468
Agricultural Centre Development Support Program,N/A,0724256157
Agutu And Associates,N/A,N/A
Ah Medical Assistance,wecare@ah-medicalassistance.com,0751609162
Air Rides Travel Services,N/A,0725737131
Aka Studio Ltd,N/A,0722227990
AKA Studio Kenya,N/A,0722759308
"Aketch, Dr Odera Mathias",oaketch@yahoo.com,0724739951
Alfalink Group of Companies,N/A,0792297320
All Saints Cathedral Diocese,allsaintsdiocese@yahoo.com,0712287919
All Tymes Tents,N/A,0728872329
Alpha Force Securities,alphaforcesecurities@gmail.com,0792050560
Alpha Risk Management Ltd,alpha.risk@hotmail.com,0770036599
Ame School & Tutorial Services,ameeducational@yahoo.com,0722813578
Amist Purified Water Refill & Bottling Station,N/A,0700564200
Amity Healthcare Ltd,N/A,N/A
Angels Beauty Studio,N/A,N/A
Anglican Church of Kenya,N/A,N/A
ANHK Women''s Clinic,N/A,0722707504
ANKH Womens Clinic,bonyambu@yahoo.com,0723949438
Anne A. Wedah & Co. Advocates,N/A,0728652692
Anne Babu & Co,N/A,0734504822
Anset International Ltd,africa@ansetintl.com,0770208739
APRT Medical Equipments & Laboratory Supplies,N/A,0721391927


TARGET URL: https://www.yellowpageskenya.com/business-category/Civil%20Engineers
Company Name,Email,Mobile
Landmark Holdings Ltd,info@lhl.co.ke,N/A
"Mose, Mose & Millimo Advocates",mmmadvocates@yahoo.com,0787894481
Specialised Power Systems Ltd,info@spsafrica.com,0724205532
Dunstone Consulting Engineers,info@dunstonengineers.com,0722724508
Lush Engineering Co Ltd,info@lushengineers.com,0722980866
Shep Engineering Services Ltd,info@shepengineering.co.ke,0721876252
Top Mast Engineers,sales@topmast.co.ke,0722229532
Dry Construction Ltd,info@dryconstruction.co.ke,0728666685
Edvik Consulting Kenya Ltd,info@edvikconsulting.com,0794347689
Pawil Ventures Ltd,info@pawilventures.com,0708292674
Safer Power Ltd,info@saferpowerltd.com,0706306328
Skynicrobuilders Ltd,skynicrobuilders254@gmail.com,0742310678
Vabela Geoconsult & Services Ltd,info@vabelaconsult.co.ke,0710251028
Sheila Mugo & Co. Advocates,sheilamugoadvocates@gmail.com,0710255482
Vishva Builders Ltd,vishvaeld@yahoo.com,0722244841
Birdi Civil Engineers Ltd,N/A,0722415464
Model Builders & Civil Engineers (K) Ltd,N/A,N/A
Seaman Buidling & Civil Engineers Ltd,N/A,0721342272
Masod Civil Engineers Company Ltd,N/A,0724814086
China Civil Engineering Construction Corporation Ltd,N/A,N/A
Civil Engineering Consultants,N/A,N/A
Civil Engineering Design (K) Ltd,N/A,0718500476
Daima Civil Engineering Works,N/A,0722866673
Kitho Civil & Engineering Co Ltd,N/A,0705952950
Memo Diesel Plant & Civil Engineering,memodieselplantcivilengineering@yahoo.com,0720788786
Sanaic Building & Civil Engineering Co Ltd,N/A,0722169786
Sequide Civil Engineering & Building Contractors Ltd,N/A,N/A
Swift Builders & Civil Engineering Ltd,N/A,N/A
Toddy Civil Engineering,N/A,0734840668
Stirling International Civil Engineering Ltd,N/A,N/A
Maka Building Civil Engineering Works,marykinyua173@gmail.com,0710501279
African Civil Society Organisations Platform For Principled Partnership,N/A,N/A
Aqua Drilling and Civil Works Co. Ltd,N/A,0704263862
Associated Building & Civil Engineering Contractors,N/A,N/A
Caskle Civil Engineering,casklekenya@gmail.com,0722649058
Central Organization of Trade Unions (Kenya),info@ukcs.or.ke,0722225908
Directorate Of Civil Aviation,N/A,N/A
Fatah construction & Civil Works Ltd,N/A,0722738765
Geomatics Civil Engineering Surveyors Ltd,N/A,0721235501
International Civil Aviation Organization (ICAO),N/A,N/A
Kenya Association of Building And civil Engineering Contractors,N/A,0724568324
Kenya Civil Aviation Authority,N/A,0709725000
Kenya Water & Sanitation Civil Society Network (KEWASNET),N/A,0705530499
Magnate Builders & Civil Contractors,N/A,N/A
Matways Civil & Construction Co Ltd,N/A,N/A
"Ndumberi General Merchants,Building Contractors & Civil Engineering Ltd",N/A,N/A
Nyoro Construction Co Ltd,acl@bidii.com,N/A
Simakon Building & Civil Engineering Contractors,N/A,0711306580
Takim Builders & Civil Eng Ltd,N/A,0722847487
Dept Of Civil Registration,N/A,N/A
Macatiende Inves Civil And Mar Log,N/A,N/A
Civil Trust Engineering & Construction Ltd,omollo.benedict@gmail.com,0718614111
Department Of Civil Registration,N/A,N/A
District Civil Registrar,N/A,N/A
Felikan Building & Civil Engineering Consultants Ltd,felikanbuildingconsultants@yahoo.com,0722300004
Kenya Building Construction Civil Engineering & Allied Trades Workers Union,N/A,N/A
Manon Building & Civil Engineering Ltd,manoneng@yahoo.com,0722696540
"Mumaka Construction Co,Building & Civil Engineering Contractors",N/A,0722937811
Office Of The President Civil Reg,N/A,N/A
Rupa Civil & Construction Services Ltd,N/A,0775921919
Ngasi Consulting Engineers,N/A,N/A
Carol Construction Engineers (K) Ltd,N/A,N/A
A Jiwa Shamji Ltd,ajsnairobi@iconnect.co.ke,N/A
Abba & Wandu Engineers,N/A,N/A
Abdul Mullick Associates Ltd,N/A,0736271198
Access Construction Co Ltd,kanyugi@insightkenya.com,N/A
Aegis Construction Ltd,N/A,N/A
African Consulting Engineers,africanconsuiltingengineers@yahoo.com,0733225835
Afro German Engineers & Consultants Ltd,info@agec-ea.com,N/A
Air Care Engineers Pvt. Ltd,info.acel.ke@gmail.com,0114915445
Alam Enterprises Ltd,N/A,N/A
Alb Osman & Co. Ltd,N/A,N/A
Armitech Consulting Engineers,N/A,N/A
Ashut Engineers Ltd,N/A,0780707386
Associated Construction Co (K) Ltd,acckl@associated.co.ke,0721345416
Association of Consulting Engineers of Kenya,N/A,N/A
Autohouse Imports Ltd,N/A,0700777888
Autorescue Insurance Agency,N/A,N/A
Awori & Ryan Systems Engineers Co. Ltd,lmawori@yahoo.co.uk,0720051774
B. D. Engineers Ltd,N/A,0722843501
Benma Technical Services Ltd,N/A,0722315014
Bi-mach Engineers Ltd,N/A,0722781726
Blueline Construction Co Ltd,N/A,N/A
Boiler Techniques Engineering Ltd,boilertechniques@gmail.com,0722481075
Bosch East Africa Consulting Engineers Ltd,N/A,0715770234
Broadband Communication Network,N/A,N/A
Brown Bark Engineering Systems,N/A,0734668311
Brownbuilt Engineering & Construction Ltd,brownbuilteng@gmail.com,0723525472
Burhani Engineers Ltd,N/A,0733934503
Cobeam Designs Ltd,designscobeam@yahoo.com,0722755142
Cogitech Electrical & Communication Engineers,N/A,0722700877
Crescent Construction Co Ltd,N/A,0722204680
Crestar Consulting Engineers Ltd,N/A,N/A
CSE Construction,N/A,0727296633
Danasons Construction Co. Ltd,N/A,N/A
Davmos Ltd,davemos2006@yahoo.com,0722731678
Dhanjal Panel Beaters Automobile Engineers,N/A,0722513520
Dynamic Diesel & Electrical Engineers Ltd,N/A,0722842808
Edcom Ltd,edmuigai@gmail.com,0722710518
Edcons (K) Ltd,godwin@ed-cons.com,0733909553
Efficient Electrical Engineers Ltd,info@eee.co.ke,0721929140
Engiconsult Ltd Consulting Engineers,N/A,0724818177
Engineering Design Consultants Ltd,N/A,N/A
Engineers Registration Board,erb@wananchi.com,0722509972
Engineers Registration Board,N/A,N/A
Engscope Consulting Engineers Ltd,engscope@yahoo.com,0721386900
Ericom & Eli Business Ltd,ericonltd@gmail.com,0733886336
Farm Airconditioning & Refrigeration Engineers Ltd,info@farmairconditioning.com,0722805682
Gachungi Construction Company,geegachungi@yahoo.com,0722705499
Gado Consulting Engineers Ltd,N/A,N/A
Gath Consulting Engineers,N/A,0722205651
Gathara Consulting Engineers,info@gathara.co.ke,0700539008
Gauff H P Ingenieure,N/A,0737444441
Geomax Consulting Engineers,N/A,0722207236
"Gill Consult, Consulting Engineers",N/A,0722387814
Global Access Networks Ltd,N/A,0722554184
Globalize Impex 2004 Ltd,N/A,0733625625
Gogni Rajope Construction,N/A,N/A
Harvey Engineering Ltd,N/A,0739110000
Hayer Bishan Singh & Sons Ltd,hbs@hayergroup.com,N/A
I G S Mechanical Engineers Ltd,N/A,N/A
Institution of Engineers of Kenya,iek@iekenya.org,0721729363
Instrumentation Engineers (E.A) Ltd,sales@instrumentation-engineers.com,N/A
Interconsult Engineers Ltd,interconsult@wananchi.com,0720438441
Irrigation Engineers,N/A,N/A
Jaimen Mechanical Engineers,N/A,0723530324
Jokin Engineers & Fabrication Works,N/A,0720352005
Josfirm Engineering & Construction Co. Ltd,josfirmengineering@yahoo.com,0721686909
Jupiter Electrical and General Contractors Ltd,info@jupiter.co.ke,0722661886
Kato Consult & Associates Ltd,N/A,0722841506
Kay Construction Co. Ltd,headoffice@kaysalt.com,N/A
Kenya Surgical Engineers Ltd,kenyasurgicalengineers@gmail.com,0733779018
Kina Consulting Engineers,N/A,N/A
Kinetics Engineering Ltd,N/A,0722324633
Kisa & Partners Consulting Engineers Ltd,kisa.consult@yahoo.com,0722848445
Krishan Behal & Sons,N/A,N/A
KSC International Ltd,ksc@ksceastafrica.com,0721837259
Lato Construction Co. Ltd,N/A,0722823176
Link-Up Enterprises,N/A,N/A
Linx Consulting Engineers,info@linxengineers.com,0721377747
Lirona General Contractors Ltd,lironacontractors@gmail.com,0722836672
Lujo Consulting Engineers,lujo@kenyaweb.com,0735366524
M & E Consulting Engineers,N/A,N/A
Machine Centre Ltd,N/A,0725549735
Magnum Engineers Ltd,N/A,0717066430
Mainstays Consulting Engineers,N/A,N/A
Maknes Consulting Engineers Ltd,maknes.bikundo@gmail.com,0722321467
Maroon Engineers,N/A,0728588356
Mars Mechanical Engineers Ltd,N/A,N/A
Marshall Fowler (Engineers) Ltd,N/A,0731376366
Max & Partners Ltd,N/A,N/A
Mece Consulting Engineers,N/A,0733600175
Mokaya Ombengi Consulting Engineers,mokayaombengi@yahoo.com,0722240058
Mount Engineers Ltd,mountengineersk@gmail.com,0721758918
Muhuthu Cons Engineers & Accessors,muhuthugakumo@yahoo.co.uk,0722527221
Multiscope Consulting Engineers Ltd,N/A,0721367435
Nairobi Mechanical Engineers,N/A,N/A
Nairobi Power Engineers Ltd,sales@nairobipower.co.ke,N/A
Neelcon Construction Services Ltd,nhirani17@yahoo.com,0742699694
Niaz Engineering Enterprises Ltd,N/A,N/A
Niazsons (K) Ltd,N/A,N/A
Nu-Matic Engineers Ltd,N/A,N/A
Nyagah Mechanical Engineers Ltd,info@nyagahltd.co.ke,0722245849
Omega Designs,N/A,N/A
Orbit Enterprises Ltd,N/A,0711768883
Oriental Construction Co Ltd,orientalnairobi@yahoo.com,N/A
Petrochem Engineers Ltd,N/A,N/A
Pioneer Engineering And Construction Co. Ltd,N/A,0722502572
Pipeline & Hydraulic Engineers Ltd,N/A,N/A
Pisaroan Consulting Engineers,N/A,0722846701
"Primeconsult,Consulting Engineers Ltd",N/A,N/A
Quaint Holdings Ltd,N/A,0729896904
Rapid & Quality Results Engineers.,jikocraft@gmail.com,0721747902
Redr Engineers For Disaster Relief,N/A,N/A
Reliable Electrical Engineers (NRB) Ltd,reliablecd@reenl.com,0771752508
Richfield Engineering Ltd,N/A,0731695504
Rosanthos Medical Engineers Ltd,N/A,0708591232
Roughton Consulting Engineers,N/A,N/A
Runji & Partners Consulting Engineers & Planners Ltd,N/A,0735677627
S S Mehta & Sons Ltd,infoeldama@ssm.co.ke,0738278795
Sai Consulting Engineers Pvt Ltd,N/A,0786402027
Samar Technical Services Ltd,N/A,N/A
Sensei Ltd,N/A,0733890523
Sepac Consultants Engineers,N/A,0722491910
Shivaraj Construction Ltd,N/A,0722294415
Simro Electrical Engineers,N/A,N/A
Span Engineers,spanengineers10@gmail.com,0722921061
Suntrap Solar Engineers Ltd,suntrapsolar@gmail.com,0722746447
Sutherland Engineers,N/A,N/A
Sybran Company Ltd,N/A,0720304779
Syldon & Partners Consulting Engineers Ltd,N/A,0733850840
Tamcon Consulting Engineers,N/A,0738773446
Technical Systems International Ltd,N/A,N/A
Tertiary Consulting Engineers Ltd,N/A,0725369358
TM-AM Construction Group (Africa),tmamgroup@gmail.com,0734600690
Tui Agricultural Engineers Ltd,tuiagricultural@gmail.com,0722210838
Turn D Metal Engineers Ltd,N/A,N/A
Turn-O-Metal Engineers Ltd,turnometal@turnometal.com,N/A
Vex Engineers,N/A,0729850000
Victory Construction Co Ltd,info@victoryconstruction.co.ke,0722510534
Vulcan Mechanical Engineers Ltd,N/A,N/A
Waco Ltd,N/A,0720906991
Waki Kenya Ltd,N/A,N/A
Warren Enterprises Ltd,purchasing@warren-kenya.com,0724256552
Webcon Technical Services Ltd.,Webconltd00@gmail.com,0720348930
Webston Consulting Engineers,N/A,0722731081
Wilman Construction & Maintenance Engineers Co. Ltd,wilmanconst@gmail.com,0722562433
Xenocon Consulting Engineers,N/A,0723580925
Zamconsult Consulting Engineers Ltd,zamconsultltd@gmail.com,0733750231
Zevet Kenya Architects & Engineers,N/A,N/A
Maxspan Pools & Irrigation Engineers,N/A,N/A
Nanak Mechanical Engineers,N/A,0722410186
Piricon Ltd,N/A,0722410488
Stanam Consulting Engineering Ltd,stanameng@yahoo.com,0722413220
Karsan Ramji & Sons Ltd,N/A,N/A
Bains Construction Ltd,N/A,N/A
Benlax Engineering Ltd,benlaxengineering@yahoo.com,0733976000
Bowe Engineers,N/A,N/A
Broadway Industrial Engineers,broadways@africaonline.co.ke,0708007233
Bullicon Services,N/A,0723575086
Centurion Engineers & Builders Ltd,centurion.eng@gmail.com,0713238742
Chaduma Investments Ltd,N/A,0723744504
Cibien Engineering and Construction Co. Ltd,N/A,0721929190
Dhanjal Brothers Ltd,N/A,0736888585
Dhanjal Sons Ltd,N/A,0721746065
Duplex Engineers,duplex@kerichotea.com,N/A
Gathirimu Investments,pmgathirimu@yahoo.com,0722402616
Greyshade Engineers Co.Ltd,greyshadeeng@gmail.com,0713151154
Highlands Power Engineers(e.a)ltd,N/A,N/A
Jedda Engineers Auto Accessories,N/A,0722863246
Kamata Engineers Limited,kamatalinks@live.com,0713407242
Kenmunches Company Ltd,N/A,0777114582
Listech Engineering & Construction Ltd,N/A,0786752072
Mass Labs Ltd,N/A,0790943231
Maxcad Consulting Engineers Ltd,maxcadkere@wananchi.com,0722994534
Mbuga Engineering & Construction,N/A,0723865980
Mondola Ltd,N/A,N/A
Morex Trading Ltd,N/A,0725693287
Motorech Tech Engineers,safaricom977@gmail.com,0722773734
Mutahi Engineering Services Ltd,N/A,0720285236
Necent Consulting Engineers,N/A,0722736759
Pan Engineering (K) Ltd,peklproducts@gmail.com,0780212600
Powerplant Engineers Limited,N/A,0722171406
Pramaka Electrical Engineers Ltd,pramakael@yahoo.com,0722769884
Raflo Services Ltd,sraflo@yahoo.com,N/A
Saima Consultants Engineers,N/A,N/A
Tai Enterprises Ltd,N/A,0722731062
Zpojawo Consulting Engineers,N/A,0722412038
Ashut Engineering Ltd,N/A,N/A
Brushing Electrical Engineering Systems,N/A,0722757594
Magnum Engineering & General Contractors Ltd,info@magnum.co.ke,0700091352
Orbit Engineering Ltd,N/A,0772847767
A P Technical Engineering,N/A,N/A
ABB Ltd,abbltd.Info@ke.abb.com,0722205781
Aberdare Engineering Ltd,N/A,N/A
Adept Water Technical Services Ltd,N/A,0723497701
Adritex Kenya Limited,N/A,0771714677
Afrand Co. Ltd,afrandcompany@yahoo.com,0733706257
Africa 88 Diecasting Ltd,N/A,N/A
Africa Project Cordination Agency,mulli.apcaltd@gmail.com,0722510813
African Equipment & Engineering,N/A,N/A
Afrisys Engineering Ltd,N/A,N/A
Afritech Engineering Ltd,N/A,0720644469
Ajax Technologies,info@ajax.co.ke,0722114098
AKS (E.A) Ltd,N/A,0724018236
Alarmo Technologies,alarmotech@yahoo.com,0720792181
All Metal Engineering Works Ltd,N/A,N/A
Alps Engineering Ltd,N/A,N/A
Alstom,N/A,N/A
Altec Engineering Solutions Ltd,alteceng@gmail.com,0732551443
Amacec (K) Ltd,amaceck@gmail.com,0721850047
Amager Systems Engineering Ltd,amegersystems@yahoo.com,N/A
Amaq Construction,N/A,0710754070
AMG Sagirin Ltd,N/A,0725297407
AMM Engineering Works Ltd,N/A,0733827784
Amuok Engineering Metal Works,N/A,0722844957
Anginda Engineering Works Ltd,N/A,0733834686
Anglo Water Equipment Ltd,N/A,N/A
Anole Construction Company,N/A,0722510315
Anthopi Mechanical Engineering Services Ltd,N/A,N/A
Anymech Engineering Ltd,indi@anymech.com,0772721117
Apcon Associates,N/A,N/A
Apec Consortium Ltd,apecltd@gmail.com,0722509762
Apex Systems Consulting Group Ltd,N/A,0722757511
Aquva Fabricators Ltd,N/A,N/A
Arm Engineering Co. Ltd,N/A,N/A
Armstrong Engineering Ltd,N/A,N/A
Arrow Engineering & Welding Works,N/A,N/A
Arvind Engineering Ltd,N/A,0722200700
Assi Engineering & Construction Works Ltd,N/A,0722747398
Associated Services Consultants,N/A,N/A
Asteriks Engineering Ltd,N/A,0721853944
Atiko Electricals,atiko.onditi@gmail.com,0722811206
Axel Bodybuilders & Engineering Ltd,N/A,0722808022
Axpex Construction Co. Ltd,info@axpexcon.com,0114856455
Ayukin Engineering Co.,N/A,0798439695
BAC Engineering,N/A,0707312205
Bagga Engineering Works,N/A,N/A
Bahra Engineering & Metal Works Co,N/A,N/A
Ball Joint Engineering Co Ltd,N/A,0722283399


TARGET URL: https://www.yellowpageskenya.com/business-category/Clocks-Dealers%20&%20Repairs
Company Name,Email,Mobile
James Finlay (Kenya) Ltd,info.kenya@finlays.net,0722202366
County Tops Auto Limited,countytopsautoltd@gmail.com,0733667674
Jamboleo E. A Auto Engneerng Ltd,info@jamboleo.co.ke,0716986000
Primal Facilities Management,bensonmacharia55@gmail.com,0714045217
Toyota Kenya Ltd,mombasaenquiries@toyotakenya.com,0700483153
Eastern Produce Kenya Ltd,mail@easternproduce.com,0722202469
Kenjap Motors Ltd,kenjapmotors@gmail.com,0701779941
ATL Trailers & Engineering Ltd,autocaretrailerslimited@gmail.com,0725786500
Avenue Motors Ltd,avenuemotors@mail.com,0722410969
Galaxy Brand Store,Smartprices.kenya@gmail.com,0712939925
Geocomp Systems,info@geocompsystems.co.ke,0738010275
Grain Bulk Handlers Ltd,gbh@grainbulk.com,0703017000
JCL Motors,info@jclmotorsltd.co.ke,0791282727
Khushi Motors Ltd,khushimotorsltd@gmail.com,0723446511
Paceven Co. Ltd,sales@paceven.co.ke,0714220230
Sasini Ltd,info@sasini.co.ke,0705200706
Shahzad Motors Ltd,shahzadmotors@hotmail.com,0722747963
Sofa Express Engineering,sofaexpressengineering@gmail.com,0727987735
Tassia Coffee Estate Ltd,info@munga.co.ke,N/A
Truckmart (EA) Ltd,sales@leyland.co.ke,0722484697
Unique Merchandise Suppliers Ltd,info@uniquesuppliersltd.co.ke,0724580580
Jeep Range Rover & Porsche Centre Ltd,ebrahim@jrp.co.ke,0722831954
Arkemi Paints & Hardware Ltd,mohdirfankarim@yahoo.com,0722395077
CTL Tractor & Spare Parts Ltd,info@ctltractor.com,0721629474
Chauhan Watches & Clocks,jituchauhan25@gmail.com,0721390453
Fonfix mobile repairs,N/A,0721329054
Genuine Mobile Phones Repairs,N/A,0713824144
Iphone and Macbook Dealers,N/A,0724055980
iTech Repairs,N/A,0722878783
Laptop Repair Kenya- I-Phone & Macbook Repairs,N/A,0721486136
Luton Mobile Repairs,N/A,0726750700
Mwangi Mbuthia Cycle Dealers,N/A,N/A
Accra Com Dealers,kenmungaixxp@gmail.com,0721113573
Action Auto Repairs,N/A,0722409182
African Second Hand Tyre Dealers,N/A,N/A
Auto Dream Dealers Ltd,N/A,N/A
Auto Point Dealers Ltd,a.p.d.kenya@gmail.com,0721729500
Auto Press,N/A,0787006196
Bahati Dealers,N/A,0725883065
Balozi Shoe Designer & Leather Dealers,N/A,0722503061
Burhani Hardware Dealers,N/A,N/A
Car Dealers (1969) Ltd,888ramesh.gupta@gmail.com,N/A
Chungulia Radiator Repairs,N/A,0733731023
Classic Household Dealers,N/A,0722579724
Clifftech Phone Shop & Mobile Repairs,N/A,0721548037
Clifton Motor Dealers Ltd,N/A,0707119593
CoAuto Dealers Ltd,coautodealers@gmail.com,0722446570
Dama Scrap Metal Dealers,damametal@gmail.com,0721429376
Digital Auto Spares Dealers,digitalspares@gmail.com,0719719804
Dodi Auto Dealers,N/A,N/A
Equator Scrap Metal Dealers,N/A,N/A
Gaia Gemstone Dealers,N/A,0723991310
iTech Repairs Hub,N/A,0722878783
Kambo Paints & General Repairs,N/A,0721644597
Kiamunyi Tyres Dealers & Accessories,N/A,0723684796
Kilima Electrical & Hardware Dealers,N/A,N/A
Lion Motor Dealers & Technical Institute,N/A,N/A
Luke Tents Dealers,lucasouma@gmail.com,0713316577
M K Hardware Dealers,N/A,N/A
Memsco Dealers Ltd,N/A,N/A
Millenium Dealers Ltd,pkaberia@milleniumdealers.co.ke,0717565079
Modvan Dealers And Autospares,N/A,0720365682
Motorshop Dealers,motorshopke@gmail.com,0728088739
Mumbu Scrap Metal Dealers,N/A,N/A
New Tawa Tyres Dealers Ltd,N/A,0725149406
Odatcomms Repairs & Services,N/A,N/A
Pankhania Home Repairs,N/A,N/A
Proauto Dealers,pro-auto@wananchi.com,N/A
Rainbow Phone Dealers,N/A,0724107330
Rapid Auto Dealers,N/A,0722997823
Regional Container Dealers,regionalcondealers@gmail.com,0737921560
Riva Petroleum Dealers Ltd (nakuru),N/A,0732556978
Roma Scrap Metal Dealers,lionsumra@yahoo.com,0700726466
Roysambu Fridge Repairs,N/A,0752360690
Safaricom Dealers Association,N/A,0725211511
Selico Cycle Dealers,N/A,N/A
Sensations Ltd,sensations@gmail.com,0722678412
Sunshine General Traders Ltd,N/A,0791361240
The Holiday Dealers,Dealers@theholidaydealers.com,0706612070
Universal Motorcycle Dealers,N/A,0723278245
Vic Auto Repairs,vkamuyu@gmail.com,0721882400
Wakairu Electronics Dealers,N/A,0722893671
Xiaomi Repairs/accessories Kenya,repairsxiaomi@gmail.com,0722221662
Al Sahara Car Dealers Ltd,N/A,N/A
Mountain Tea Dealers,mountaintea@yahoo.co.uk,N/A
Mwangeka Repairs Tyres & Batteries,N/A,0720306021
Shams Car Dealers,N/A,N/A
Kansar Scrap Metal Dealers,N/A,N/A
Kiamunyi Tyre Dealers,N/A,N/A
Salama Tyres Dealers Ltd,N/A,N/A
Aisha Motor Dealers Ltd,aishamotors110@gmail.com,0722834228
Ducylic Motor Dealers Ltd,dukob2009@yahoo.com,0721834701
East West Paints Dealers Kisumu,N/A,0722793281
Fina Petroleum Dealers Ltd,N/A,N/A
Garissa Radiator Repairs,N/A,N/A
Hardware Dealers Ltd,prarshah@gmail.com,0725666666
James & Michael Tyre Dealers,N/A,N/A
